"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.66","1.79","12.56","15.02","60.01","24.97"
"SR GRID","0.00","0.66","1.79","12.56","15.02","60.01","24.97"
