"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","43179","43841","36092","17469","2096","142677"
"Peak Shortage (MW)","506","82","125","0","188","901"
"Energy Met (MU)","1016","1050","915","371","35","3387"
"Hydro Gen(MU)","210","31","54","22","10","327"
"Wind Gen(MU)","31","48","19","----------","----------","97"
