"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","56014","43078","35973","20611","2643","158319"
"Peak Shortage (MW)","498","0","0","0","356","854"
"Energy Met (MU)","1219","988","826","410","52","3495"
"Hydro Gen (MU)","346","22","117","105","24","614"
"Wind Gen (MU)","22","151","203","----------","----------","377"
"Solar Gen (MU)*","22.33","11","43.37","1.92","0.04","79"
"Energy Shortage (MU)","10.7","0.0","0.0","0.0","2.2","12.9"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","58473","46040","36698","20956","2726","160622"
"","22:18","11:06","07:48","20:43","19:03","19:44"
