"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4974","0","85.5","38.9","-1.0","92"
"","Haryana","6076","0","109.8","41.7","-1.3","352"
"","Rajasthan","9147","0","188.0","69.0","2.2","422"
"","Delhi","3899","0","66.1","48.2","0.5","320"
"","UP","10420","2415","236.7","80.6","-1.5","253"
"","Uttarakhand","1780","80","35.4","24.9","2.0","191"
"","HP","1346","18","25.1","20.8","0.4","100"
"","J&K","1952","344","42.6","36.4","1.9","232"
"","Chandigarh","227","0","3.9","3.7","0.3","49"
"WR","Chhattisgarh","3175","96","70.4","20.4","0.3","332"
"","Gujarat","11651","61","249.4","37.1","-2.7","706"
"","MP","8743","0","166.1","85.4","-0.7","477"
"","Maharashtra","18140","209","364.3","105.3","16.6","439"
"","Goa","362","9","7.9","6.6","0.6","163"
"","DD","264","0","5.8","5.9","-0.1","45"
"","DNH","672","0","15.6","15.5","-0.2","24"
"","Essar steel","353","0","6.9","7.1","-0.2","65"
"SR","Andhra Pradesh","6070","0","137.1","28.4","-0.4","437"
"","Telangana","6498","200","130.0","73.7","4.0","270"
"","Karnataka","8851","400","181.9","35.0","2.8","474"
"","Kerala","3258","125","59.7","43.2","1.9","225"
"","Tamil Nadu","11564","868","258.9","107.1","5.2","489"
"","Pondy","287","0","5.7","6.0","-0.3","27"
"ER","Bihar","2697","0","53.9","54.8","-3.0","250"
"","DVC","2500","0","57.1","-16.9","-0.1","180"
"","Jharkhand","951","0","22.5","11.1","-1.2","70"
"","Odisha","3334","0","65.1","16.6","3.0","230"
"","West Bengal","6213","0","109.5","19.0","1.1","220"
"","Sikkim","98","0","1.6","1.1","0.5","24"
"NER","Arunachal Pradesh","114","1","1.5","1.4","0.1","31"
"","Assam","1155","45","21.6","13.8","2.6","689"
"","Manipur","128","2","1.6","2.3","-0.7","27"
"","Meghalaya","325","5","5.3","5.1","-0.9","38"
"","Mizoram","85","1","1.3","1.1","0.2","37"
"","Nagaland","118","2","1.9","1.6","0.2","29"
"","Tripura","204","2","2.6","0.6","0.0","48"
