"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","173.9","-161.6","22.5","-30.1","-3.4","1.2"
"Actual(MU)","167.0","-157.1","13.3","-18.5","-1.1","3.6"
"O/D/U/D(MU)","-6.8","4.6","-9.2","11.6","2.3","2.4"
