"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","177.4","-196.3","78.7","-62.8","0.7","-2.3"
"Actual(MU)","170.7","-204.5","76.4","-59.4","1.5","-15.3"
"O/D/U/D(MU)","-6.7","-8.3","-2.3","3.5","0.8","-13.0"
