"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","1.0","8.1","31.3","40.4","52.5","7.1"
"SR GRID","0.0","1.0","8.1","31.3","40.4","52.5","7.1"
