"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5211","0","106.6","51.8","0.1","172"
"","Haryana","6611","0","119.2","87.5","-1.6","727"
"","Rajasthan","8190","0","184.8","48.7","3.7","350"
"","Delhi","3998","3","83.8","69.7","0.7","133"
"","UP","12974","1520","285.1","107.7","0.4","291"
"","Uttarakhand","1828","0","37.6","26.0","0.4","151"
"","HP","1099","0","21.9","12.7","0.7","279"
"","J&K","1988","497","41.5","27.9","2.1","241"
"","Chandigarh","207","0","4.1","4.2","0.3","14"
"WR","Chhattisgarh","3749","0","91.1","30.7","-1.1","253"
"","Gujarat","13890","0","313.5","78.9","-1.4","280"
"","MP","8168","0","182.3","105.3","-2.2","264"
"","Maharashtra","19569","0","433.8","134.5","-0.6","415"
"","Goa","468","0","9.9","8.8","0.9","65"
"","DD","308","0","6.6","6.4","0.2","10"
"","DNH","757","0","16.5","17.0","-0.4","9"
"","Essar steel","555","0","9.8","11.0","-1.2","140"
"SR","Andhra Pradesh","7147","0","163.4","29.4","4.1","575"
"","Telangana","6679","0","153.3","90.3","0.2","199"
"","Karnataka","8907","900","200.6","55.6","2.3","610"
"","Kerala","3844","125","76.7","54.9","1.8","202"
"","Tamil Nadu","14967","0","330.2","152.9","2.2","381"
"","Pondy","348","0","7.5","7.8","-0.3","12"
"ER","Bihar","3194","0","71.3","64.1","2.6","320"
"","DVC","2864","0","66.2","-37.2","-0.3","235"
"","Jharkhand","1049","0","20.2","12.8","1.5","220"
"","Odisha","4224","0","85.5","26.0","-1.7","230"
"","West Bengal","8154","0","158.7","49.2","0.2","300"
"","Sikkim","69","0","0.7","1.1","-0.4","30"
"NER","Arunachal Pradesh","118","2","1.7","1.8","-0.1","57"
"","Assam","1273","53","16.3","13.3","-0.9","160"
"","Manipur","134","1","1.7","2.0","-0.3","29"
"","Meghalaya","250","0","3.9","2.0","0.0","67"
"","Mizoram","79","2","1.3","1.1","0.1","23"
"","Nagaland","82","18","1.5","1.7","-0.3","22"
"","Tripura","243","1","4.0","3.3","0.3","44"
