"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.31","6.76","7.07","56.96","35.97"
"SR GRID","0.00","0.00","0.31","6.76","7.07","56.96","B. Frequency Profile (%)35.97"
