"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5619","0","124.2","56.2","-0.9","167"
"","Haryana","7150","0","135.0","96.7","-3.6","65"
"","Rajasthan","8847","0","189.6","43.4","-1.1","126"
"","Delhi","4389","9","93.6","72.1","0.3","209"
"","UP","13511","2620","294.9","113.4","-0.1","355"
"","Uttarakhand","1879","0","37.3","26.8","1.8","209"
"","HP","1187","0","23.8","13.9","1.5","184"
"","J&K","2076","519","41.8","23.9","5.2","466"
"","Chandigarh","260","0","5.1","5.0","0.3","50"
"WR","Chhattisgarh","3582","0","84.5","27.6","-1.0","246"
"","Gujarat","13271","0","302.6","65.6","-0.5","327"
"","MP","7957","0","179.0","95.4","-3.2","306"
"","Maharashtra","19622","0","434.5","128.6","2.2","892"
"","Goa","492","0","10.1","8.4","1.6","130"
"","DD","302","0","6.7","6.7","0.0","41"
"","DNH","727","0","16.9","17.1","-0.2","3"
"","Essar steel","581","0","11.5","10.4","1.1","250"
"SR","Andhra Pradesh","7033","0","165.0","26.6","9.4","564"
"","Telangana","6252","0","141.4","81.3","-0.8","216"
"","Karnataka","9232","0","208.9","52.5","1.9","347"
"","Kerala","4004","0","80.3","50.7","2.0","287"
"","Tamil Nadu","14735","0","336.0","140.3","9.1","958"
"","Pondy","360","0","7.8","8.1","-0.3","17"
"ER","Bihar","3303","200","60.9","50.3","8.4","698"
"","DVC","3142","0","64.2","-39.1","-1.1","300"
"","Jharkhand","1081","0","23.9","12.6","3.9","198"
"","Odisha","3974","0","80.3","23.5","0.8","340"
"","West Bengal","8110","0","171.6","47.8","0.5","380"
"","Sikkim","91","0","1.3","1.2","0.1","28"
"NER","Arunachal Pradesh","109","1","2.0","1.9","0.1","37"
"","Assam","1185","226","18.4","11.6","3.0","287"
"","Manipur","122","1","1.8","1.4","0.4","35"
"","Meghalaya","263","0","3.8","0.5","0.2","77"
"","Mizoram","66","24","1.3","0.9","0.4","34"
"","Nagaland","70","10","1.9","1.4","0.5","15"
"","Tripura","258","0","4.1","1.5","1.3","118"
