"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","2.03","7.05","23.39","32.47","56.44","11.10"
"SR GRID","0.00","2.03","7.05","23.39","32.47","56.44","B. Frequency Profile (%)11.10"
