"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.049","0.00","0.16","7.59","7.75","67.44","24.80"
"SR GRID","0.049","0.00","0.16","7.59","7.75","67.44","24.80"
