"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.041","0.00","0.00","0.73","0.73","63.84","35.43"
"SR GRID","0.041","0.00","0.00","0.73","0.73","63.84","35.43"
