"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38180","40641","35636","16275","2178","132910"
"Peak Shortage (MW)","942","191","400","0","109","1642"
"Energy Met (MU)","856","1003","887","340","37","3123"
"Hydro Gen(MU)","113","19","52","12","4","200"
"Wind Gen(MU)","10","21","19","----------","----------","50"
