"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","158.0","-167.4","76.0","-73.7","6.9","-0.2"
"Actual(MU)","176.1","-185.6","77.1","-74.1","11.9","5.4"
"O/D/U/D(MU)","18.1","-18.2","1.1","-0.4","5.0","5.6"
