"INTER-REGIONAL EXCHANGESDate of Reporting :26-Feb-16","","","","","","","",""
"","","","","","","","","Import=(+ve) /Export =(-ve) for NET (MU)"
"Sl No","Voltage Level","Line Details","Circuit","Max Import  (MW)","Max Export (MW)","Import   (MU)","Export(MU)","NET(MU)"
"Import/Export of ER (With NR)","","","","","","","",""
"1","765KV","GAYA-FATEHPUR","S/C","56","352","0.0","4.0","-4.0"
"","","SASARAM-FATEHPUR","S/C","0","62","0.0","2.0","-2.0"
"2","","GAYA-BALIA","S/C","83","249","0.0","2.0","-2.0"
"3","HVDC LINK","PUSAULI  B/B","S/C","0","368","0.0","0.0","0.0"
"4","400 KV","PUSAULI-SARNATH","S/C","3","260","0.0","6.0","-6.0"
"5","","PUSAULI -ALLAHABAD","D/C","0","161","0.0","3.0","-3.0"
"6","","MUZAFFARPUR-GORAKHPUR","D/C","0","0","0.0","9.0","-9.0"
"7","","PATNA-BALIA","Q/C","469","775","0.0","14.0","-14.0"
"8","","BIHARSHARIFF-BALIA","D/C","0","1","0.0","3.0","-3.0"
"","","BARH-GORAKHPUR","D/C","0","0","0.0","12.0","-12.0"
"10","220 KV PUSAULI-SAHUPURI","","S/C","0","204","0.0","2.0","-2.0"
"11","132 KV","SONE NAGAR-RIHAND","S/C","0","0","0.0","0.0","0.0"
"12","","GARWAH-RIHAND","S/C","491","491","0.0","1.0","-1.0"
"13","","KARMANASA-SAHUPURI","S/C","0","0","0.0","0.0","0.0"
"14","","KARMANASA-CHANDAULI","S/C","0","0","0.0","0.0","0.0"
"ER-NR","","","","","","0.0","58.0","-58.0"
"Import/Export of ER (With  WR)","","","","","","","",""
"15","765 KV","JHARSUGUDA-DHARAMJAIGARH S/C","D/C","378","938","0.0","16.0","-16.0"
"16","","NEW RANCHI-DHARAMJAIGARH","D/C","0","281","0.0","2.0","-2.0"
"17","400 KV","ROURKELA - RAIGARH ( SEL LILO BYPASS)","S/C","0","29","1.0","0.0","1.0"
"18","","JHARSUGUDA-RAIGARH","S/C","0","0","2.0","0.0","2.0"
"19","","IBEUL-RAIGARH","S/C","0","75","2.0","0.0","2.0"
"20","","STERLITE-RAIGARH","D/C","368","368","0.0","5.0","-5.0"
"21","","RANCHI-SIPAT","D/C","0","2","0.0","3.0","-3.0"
"22","220 KV","BUDHIPADAR-RAIGARH","S/C","0","116","0.0","1.0","-1.0"
"23","","BUDHIPADAR-KORBA","D/C","0","7","0.0","1.0","-1.0"
"ER-WR","","","","","","5.0","28.0","-23.0"
"Import/Export of ER (With  SR)","","","","","","","",""
"24","HVDC LINK","JEYPORE-GAZUWAKA B/B","D/C","326.0","332","0","16.0","-16.0"
"25","","TALCHER-KOLAR BIPOLE","D/C","1263.0","1978","0","46.0","-46.0"
"26","400 KV","TALCHER-I/C","","157.0","821","0","10.00","-10.0"
"27","220 KV","BALIMELA-UPPER-SILERRU","S/C","0","0","0","0","0.0"
"ER-SR","","","","","","0.0","62.0","-62.0"
"Import/Export  of ER (With NER)","","","","","","","",""
"27","400 KV","BINAGURI-BONGAIGAON","Q/C","133","733","0","9","-9"
"28","220 KV","BIRPARA-SALAKATI","D/C","0","0","0","1","-1"
"ER-NER","","","","","","0.0","10.0","-10.0"
"Import/Export of NR (With NER)","","","","","","","",""
"-29HVDCBISWANATH CHARIALI-AGRA00","","","","","","0","0","0.0"
"NR-NER","","","","","","0.0","0.0","0.0"
"Import/Export of WR (With NR)","","","","","","","",""
"30","HVDC","V'CHAL B/B","D/C","0","0","0.0","0.0","0.0"
"31","765 KV","GWALIOR-AGRA","D/C","200","150","3.0","0.2","2.8"
"32","765 KV","PHAGI-GWALIOR","D/C","0","0","0.0","0.0","0.0"
"33","400 KV","ZERDA-KANKROLI","S/C","0","3188","0.0","67.0","-67.0"
"34","400 KV","ZERDA -BHINMAL","S/C","166","41","1.0","0.0","1.0"
"35","400 KV","V'CHAL -RIHAND","S/C","101","151","0.0","1.0","-1.0"
"36","400KV","RAPP-SHUJALPUR","D/C","0","0","0.0","0.0","0.0"
"37","220 KV","BADOD-KOTA","S/C","0","0","0.0","0.0","0.0"
"38","","BADOD-MORAK","S/C","45","12","0.0","0.0","0.0"
"39","","MEHGAON-AURAIYA","S/C","4","38","0.0","0.0","0.0"
"40","","MALANPUR-AURAIYA","S/C","219","0","3.0","0.0","3.0"
"41","132KV","GWALIOR-SAWAI MADHOPUR","S/C","36","30","0.0","0.0","0.0"
"WR-NR","","","","","","7.0","68.2","-61.2"
"42APL -MHGD/CHVDC00","","","","","","0","0","0.0"
"Import/Export of WR (With SR)","","","","","","","",""
"43","HVDC LINK","BHADRAWATI B/B","-","0","0","0.0","0.0","0.0"
"44","","BARSUR-L.SILERU","-","0","1000","0.0","23.7","-23.7"
"45","765 KV","SOLAPUR-RAICHUR","D/C","0","0","0.0","0.0","0.0"
"46","400 KV","KOLHAPUR-KUDGI","D/C","0","1312","0.0","26.5","-26.5"
"47","220 KV","KOLHAPUR-CHIKODI","D/C","0","0","0.0","0.0","0.0"
"48","","PONDA-AMBEWADI","S/C","0","210","0.0","4.0","-4.0"
"49","","XELDEM-AMBEWADI","S/C","0","0","0.0","0.0","0.0"
"WR-SR","","","","","","0.0","54.2","-54.2"
"TRANSNATIONAL EXCHANGE","","","","","","","",""
"48","","BHUTAN","-0.1","","","","",""
"49","","NEPAL","-6.3","","","","",""
"50","","BANGLADESH","-10.2","","","","",""
