"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","208.2","-171.9","67.3","-98.6","-2.3","2.7"
"Actual(MU)","205.2","-178.4","69.4","-95.1","2.0","3.1"
"O/D/U/D(MU)","-3.0","-6.5","2.1","3.5","4.3","0.4"
