"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5035","0","99.4","54.9","2.3","379"
"","Haryana","5853","0","110.2","72.8","0.7","469"
"","Rajasthan","9862","0","215.4","75.6","0.5","272"
"","Delhi","3421","0","56.5","44.1","-1.4","326"
"","UP","10540","1245","233.0","103.9","4.2","701"
"","Uttarakhand","1821","0","33.3","24.2","-0.2","148"
"","HP","1335","0","24.6","22.1","-0.5","127"
"","J&K","2016","504","43.2","38.1","0.1","96"
"","Chandigarh","187","0","3.2","3.3","0.3","13"
"WR","Chhattisgarh","3506","96","80.5","27.3","-0.1","151"
"","Gujarat","12328","0","265.2","55.4","0.5","464"
"","MP","9992","0","198.6","106.7","-2.7","358"
"","Maharashtra","17414","18","368.2","96.8","0.6","476"
"","Goa","381","0","7.3","6.8","-0.1","36"
"","DD","290","0","6.4","6.2","0.2","16"
"","DNH","676","0","15.7","15.6","0.0","47"
"","Essar steel","349","0","7.0","7.8","-0.8","137"
"SR","Andhra Pradesh","6712","0","145.6","11.4","1.2","624"
"","Telangana","5820","0","135.9","89.6","2.3","253"
"","Karnataka","8598","400","183.6","44.6","1.9","350"
"","Kerala","3301","0","61.3","49.9","1.3","211"
"","Tamil Nadu","12192","0","269.1","133.0","1.2","329"
"","Pondy","281","0","5.9","5.9","0.0","43"
"ER","Bihar","3092","100","63.7","59.0","1.1","325"
"","DVC","2792","0","57.0","-15.4","-1.5","285"
"","Jharkhand","983","0","20.8","11.1","-0.3","135"
"","Odisha","3593","0","62.3","20.9","0.5","365"
"","West Bengal","6427","0","115.7","24.5","-0.6","305"
"","Sikkim","99","0","1.0","1.4","-0.4","20"
"NER","Arunachal Pradesh","118","3","2.1","1.6","0.4","44"
"","Assam","1300","15","21.5","15.8","1.0","203"
"","Manipur","148","2","2.4","2.4","-0.1","28"
"","Meghalaya","328","2","5.7","5.2","-0.3","43"
"","Mizoram","78","2","1.3","1.1","0.2","32"
"","Nagaland","112","3","2.1","1.6","0.4","28"
"","Tripura","210","2","3.0","0.4","0.5","49"
