"Share of RES in total generation (%)","5.99","3.19","13.36","0.25","0.06","5.85"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.43","6.78","30.34","15.92","37.03","19.57"
