"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41340","45374","37817","16511","2157","143199"
"Peak Shortage (MW)","499","46","0","0","176","721"
"Energy Met (MU)","872","1068","903","336","38","3217"
"Hydro Gen(MU)","139","41","71","21","4","275"
"Wind Gen(MU)","19","64","10","----------","----------","93"
"Solar Gen (MU)*","0.17","12.00","19.00","0.05","0.01","31"
