"Share of RES in total generation (%)","4.60","5.59","27.02","0.39","0.07","9.57"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","36.59","8.52","36.74","16.56","29.08","24.03"
