"Share of RES in total generation (%)","4.76","2.20","13.62","0.16","0.10","5.11"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.75","6.45","27.58","15.08","37.21","17.75"
