"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5378","0","106.6","58.5","1.3","197"
"","Haryana","6064","0","125.6","75.7","-1.0","217"
"","Rajasthan","9489","456","210.4","70.8","4.0","342"
"","Delhi","3139","0","57.9","43.5","0.5","265"
"","UP","12022","1230","247.7","112.8","2.4","722"
"","Uttarakhand","1727","0","34.5","23.1","3.3","254"
"","HP","1367","0","24.7","20.3","0.3","87"
"","J&K","1999","500","42.5","36.1","0.2","181"
"","Chandigarh","166","0","3.0","3.4","0.3","9"
"WR","Chhattisgarh","3511","96","81.0","31.0","-3.0","28"
"","Gujarat","13222","9","292.2","64.8","1.7","454"
"","MP","8892","0","188.5","112.5","-0.3","335"
"","Maharashtra","18806","5","393.2","109.7","-7.1","363"
"","Goa","441","0","8.9","7.9","0.4","25"
"","DD","303","0","6.7","6.4","0.3","23"
"","DNH","713","0","16.6","16.7","0.0","-5"
"","Essar steel","396","0","6.4","6.2","0.2","210"
"SR","Andhra Pradesh","6870","0","148.9","16.7","2.5","450"
"","Telangana","6106","0","141.4","91.1","0.5","127"
"","Karnataka","9232","350","208.1","59.7","5.7","641"
"","Kerala","3583","0","69.5","50.6","2.1","152"
"","Tamil Nadu","14202","0","292.8","143.6","2.6","511"
"","Pondy","304","0","6.6","6.8","-0.2","25"
"ER","Bihar","3170","0","64.0","58.7","0.7","210"
"","DVC","2662","0","58.4","-21.7","-1.0","180"
"","Jharkhand","989","0","21.3","13.6","0.2","100"
"","Odisha","4060","0","71.7","21.0","2.2","220"
"","West Bengal","7063","0","126.2","22.8","3.1","240"
"","Sikkim","56","0","0.8","1.3","-0.4","28"
"NER","Arunachal Pradesh","104","1","2.1","1.5","0.5","36"
"","Assam","1321","19","21.5","15.4","1.5","239"
"","Manipur","148","2","2.5","2.3","0.2","29"
"","Meghalaya","295","0","4.9","3.9","0.0","68"
"","Mizoram","83","1","1.3","1.0","0.2","34"
"","Nagaland","92","2","2.0","1.6","0.3","15"
"","Tripura","224","1","3.2","0.6","0.7","84"
