"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.4","3.7","0.4","89.0","10.6"
"SR GRID","0.0","0.0","2.5","10.1","2.5","89.6","7.9"
