"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6618","0","147.2","93.2","-0.7","175"
"","Haryana","6687","0","120.9","80.2","-6.2","270"
"","Rajasthan","9106","0","175.2","65.5","-5.1","171"
"","Delhi","4942","0","100.0","77.8","-1.4","201"
"","UP","11989","2485","268.4","127.6","-2.5","482"
"","Uttarakhand","1819","40","39.7","19.6","1.1","275"
"","HP","1209","0","26.0","3.8","0.5","120"
"","J&K","1823","365","37.1","21.0","1.8","273"
"","Chandigarh","282","0","5.7","5.5","0.3","34"
"WR","Chhattisgarh","3435","96","78.8","24.8","1.0","347"
"","Gujarat","13524","0","299.0","59.8","4.7","552"
"","MP","6826","0","149.8","93.8","0.9","465"
"","Maharashtra","19023","73","429.8","112.4","1.9","673"
"","Goa","422","0","9.4","8.0","0.7","60"
"","DD","302","0","6.6","6.7","-0.3","29"
"","DNH","697","0","16.0","16.4","-1.4","15"
"","Essar steel","355","0","7.5","9.0","-1.4","57"
"SR","Andhra Pradesh","6434","0","147.3","44.6","4.8","417"
"","Telangana","5691","200","127.0","75.4","0.0","271"
"","Karnataka","6914","300","147.0","13.1","1.2","369"
"","Kerala","3050","0","60.5","38.2","1.0","235"
"","Tamil Nadu","10511","915","243.6","103.4","0.1","375"
"","Pondy","317","0","6.3","6.4","-0.1","39"
"ER","Bihar","3012","0","59.3","53.9","0.8","466"
"","DVC","2840","0","61.3","-37.6","-0.1","445"
"","Jharkhand","1023","0","22.2","10.5","-1.1","105"
"","Odisha","3744","0","71.3","22.1","1.9","395"
"","West Bengal","7524","0","146.0","45.4","3.0","430"
"","Sikkim","86","0","1.3","1.0","0.3","22"
"NER","Arunachal Pradesh","98","6","1.2","1.6","-0.4","44"
"","Assam","1212","154","23.9","15.6","2.2","225"
"","Manipur","134","6","1.9","2.2","-0.2","56"
"","Meghalaya","278","0","5.7","3.4","0.9","53"
"","Mizoram","75","4","1.3","1.1","0.1","28"
"","Nagaland","101","4","1.9","1.6","0.2","21"
"","Tripura","241","0","3.4","1.2","0.1","52"
