"Share of RES in total generation (%)","4.16","5.68","14.96","0.27","0.09","6.64"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.65","9.36","25.11","13.11","35.77","18.80"
