"Share of RES in total generation (%)","5.54","6.12","19.35","0.28","0.07","8.23"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.84","9.56","29.98","12.85","33.10","19.86"
