"Share of RES in total generation (%)","11.22","5.85","16.04","0.24","0.10","8.94"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","36.88","10.02","26.88","6.88","9.22","19.79"
