"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","136.2","-104.7","39.7","-77.9","5.5","-1.1"
"Actual(MU)","140.1","-108.0","41.8","-80.5","5.7","-0.9"
"O/D/U/D(MU)","3.9","-3.3","2.1","-2.7","0.2","0.2"
