"Share of RES in total generation (%)","10.00","7.21","16.86","0.40","0.07","9.17"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","35.81","11.72","28.05","11.20","9.48","20.95"
