"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5121","0","98.1","42.7","1.6","191"
"","Haryana","5679","0","105.8","42.4","0.2","307"
"","Rajasthan","8564","0","176.8","72.0","-4.5","58"
"","Delhi","3098","0","58.0","42.3","-2.3","214"
"","UP","8714","2230","194.0","76.3","-1.3","297"
"","Uttarakhand","1539","70","29.0","19.7","1.2","154"
"","HP","1304","0","23.4","16.6","1.1","172"
"","J&K","1862","100","37.9","28.4","2.6","230"
"","Chandigarh","176","0","3.3","3.2","0.0","27"
"WR","Chhattisgarh","2738","43","57.2","16.3","0.3","425"
"","Gujarat","11524","27","250.3","40.3","-1.6","620"
"","MP","9434","0","192.6","113.4","-4.8","207"
"","Maharashtra","16865","551","361.9","124.8","6.2","700"
"","Goa","393","0","7.1","7.7","-1.4","19"
"","DD","247","0","5.9","6.0","-0.1","21"
"","DNH","620","0","14.7","14.6","0.1","34"
"","Essar steel","374","0","7.9","7.7","0.2","38"
"SR","Andhra Pradesh","10389","250","227.7","83.4","1.9","415"
"","Karnataka","7835","350","165.2","15.2","0.6","338"
"","Kerala","3104","350","57.2","34.6","2.9","212"
"","Tamil Nadu","10584","707","228.8","71.0","-1.0","344"
"","Pondy","278","20","5.4","5.7","-0.3","49"
"ER","Bihar","1818","500","38.4","33.4","2.6","180"
"","DVC","2476","50","55.3","-18.0","-0.1","160"
"","Jharkhand","1189","0","20.0","11.6","-0.4","100"
"","Odisha","3433","0","60.3","0.2","-0.5","140"
"","West Bengal","6234","0","99.7","14.8","4.1","395"
"","Sikkim","122","0","2.3","1.3","1.0","34"
"NER","Arunachal Pradesh","107","8","1.3","1.2","0.1","52"
"","Assam","1055","96","18.5","11.5","2.5","280"
"","Manipur","102","2","1.4","1.7","-0.3","35"
"","Meghalaya","313","2","4.7","3.3","-0.1","66"
"","Mizoram","61","3","1.2","1.0","-0.1","19"
"","Nagaland","90","2","1.4","1.5","-0.3","25"
"","Tripura","175","14","3.4","0.0","1.0","65"
