"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","141.2","-138.4","73.6","-83.0","-6.8","-13.4"
"Actual(MU)","130.7","-128.4","78.9","-76.3","-9.1","-4.2"
"O/D/U/D(MU)","-10.5","10.0","5.3","6.7","-2.3","9.2"
