"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.63","2.82","15.31","18.76","62.62","18.62"
"SR GRID","0.00","0.63","2.82","15.31","18.76","62.62","B. Frequency Profile (%)18.62"
