"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","687","1171","553","453","11","2876"
"Hydro","260","22","71","80","23","456"
"Nuclear","31","30","46","0","0","107"
"Gas, Naptha & Diesel","49","56","12","0","20","137"
"RES (Wind, Solar, Biomass & Others)","39","93","243","1","0","377"
"Total","1067","1373","927","534","54","3954"
