"Share of RES in total generation (%)","10.95","4.44","16.56","0.24","0.17","8.35"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.68","8.79","28.80","6.48","11.45","18.56"
