"","NR","WR","SR","ER","NER","All India"
"Coal","478","1209","618","483","10","2797"
"Lignite","23","18","46","0","0","87"
"Hydro","141","24","71","36","3","276"
"Nuclear","28","31","30","0","0","89"
"Gas, Naptha & Diesel","26","42","17","0","29","114"
"RES (Wind, Solar, Biomass & Others)","68","73","170","1","0","311"
"Total","764","1397","952","520","42","3675"
