"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41211","36475","31479","15377","1898","126440"
"Peak Shortage (MW)","3413","303","1195","707","415","6033"
"Energy Met (MU)","914","784","730","312","38","2777"
"Hydro Gen(MU)","261","48","152","82","22","566"
"Wind Gen(MU)","18","39","76","----------","----------","134"
