"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","217.6","-175.3","61.4","-96.6","-1.9","5.2"
"Actual(MU)","227.6","-207.5","74.1","-90.8","1.4","4.8"
"O/D/U/D(MU)","10.0","-32.2","12.7","5.7","3.3","-0.5"
