"Share of RES in total generation (%)","5.10","5.91","14.59","0.36","0.07","6.76"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.14","17.89","41.16","25.05","36.27","29.84"
