"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39398","42651","38085","18067","2344","140545"
"Peak Shortage (MW)","1950","42","425","150","139","2706"
"Energy Met (MU)","851","1045","932","384","35","3246"
"Hydro Gen(MU)","143","27","77","33","7","287"
"Wind Gen(MU)","4","28","10","----------","----------","43"
