"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","219.7","-231.7","96.1","-87.8","4.0","0.3"
"Actual(MU)","203.0","-234.4","97.9","-72.8","3.5","-2.7"
"O/D/U/D(MU)","-16.7","-2.6","1.8","15.0","-0.4","-3.0"
