"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.03","6.46","6.49","72.80","9.25"
"SR GRID","0.00","0.00","0.03","6.46","6.49","72.80","9.25"
