"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","194.2","-176.4","71.6","-88.2","-7.9","-6.7"
"Actual(MU)","195.7","-166.6","59.2","-92.4","-4.2","-8.3"
"O/D/U/D(MU)","1.5","9.8","-12.4","-4.2","3.7","-1.6"
