"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","46959","47985","42463","19323","2382","159112"
"Peak Shortage (MW)","1037","24","0","0","110","1170"
"Energy Met (MU)","1060","1170","1011","394","41","3675"
"Hydro Gen(MU)","160","38","64","39","8","309"
"Wind Gen(MU)","21","48","30","----------","----------","100"
"Solar Gen (MU)*","19.44","20.02","58.18","0.83","0.02","98"
"Energy Shortage (MU)","13.8","0.0","0.0","0.0","1.3","15.0"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","48565","51178","44097","19523","2416","161315"
