"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","120.8","-155.7","72.0","-44.1","7.3","0.2"
"Actual(MU)","119.0","-168.2","71.2","-35.9","10.2","-3.7"
"O/D/U/D(MU)","-1.8","-12.5","-0.8","8.2","2.9","-3.9"
