"Share of RES in total generation (%)","8.05","3.42","19.03","0.41","0.06","7.59"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.16","9.35","37.65","9.83","19.03","20.33"
