"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38041","44573","33198","17194","2284","135290"
"Peak Shortage (MW)","1895","391","1200","200","71","3757"
"Energy Met (MU)","794","1029","751","348","38","2959"
"Hydro Gen(MU)","149","40","43","37","12","281"
"Wind Gen(MU)","8","19","7","----------","----------","33"
