"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","158.6","-185.8","50.3","-31.8","10.0","1.3"
"Actual(MU)","164.2","-199.5","52.9","-31.9","12.7","-1.6"
"O/D/U/D(MU)","5.6","-13.7","2.6","-0.1","2.7","-2.9"
