"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.63","6.33","21.76","28.72","56.24","15.05"
"SR GRID","0.00","0.63","6.33","21.76","28.72","56.24","B. Frequency Profile (%)15.05"
