"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4877","0","99.9","46.7","0.3","198"
"","Haryana","6267","0","116.4","57.6","0.0","233"
"","Rajasthan","10150","0","215.7","75.6","1.4","285"
"","Delhi","3440","0","60.5","47.6","0.5","308"
"","UP","10311","1200","226.8","98.4","-0.3","300"
"","Uttarakhand","1878","75","35.2","25.5","3.1","231"
"","HP","1409","0","26.4","21.0","0.9","111"
"","J&K","1977","494","43.8","35.6","0.4","126"
"","Chandigarh","204","0","3.6","3.6","0.3","26"
"WR","Chhattisgarh","3293","96","67.4","23.4","-1.7","203"
"","Gujarat","12290","12","262.0","84.8","2.8","356"
"","MP","10593","0","215.6","122.9","-4.0","269"
"","Maharashtra","19496","21","409.6","96.2","-0.1","649"
"","Goa","449","0","9.2","7.9","0.7","53"
"","DD","284","0","6.3","6.1","0.1","40"
"","DNH","659","0","15.4","15.6","-0.2","41"
"","Essar steel","384","0","7.7","9.1","-1.4","95"
"SR","Andhra Pradesh","6050","0","127.4","32.9","1.5","250"
"","Telangana","5882","0","132.3","81.0","0.2","178"
"","Karnataka","7321","1500","168.3","34.4","4.0","300"
"","Kerala","3471","0","62.8","42.3","2.3","200"
"","Tamil Nadu","11713","0","238.2","105.6","2.7","350"
"","Pondy","286","0","5.8","5.7","0.1","53"
"ER","Bihar","3385","150","63.1","62.1","-1.8","100"
"","DVC","2535","80","56.8","-13.2","-2.0","200"
"","Jharkhand","993","50","22.0","10.9","0.3","40"
"","Odisha","3618","100","62.1","19.9","1.0","150"
"","West Bengal","6669","0","124.7","21.6","3.5","225"
"","Sikkim","67","0","1.2","1.3","-0.1","25"
"NER","Arunachal Pradesh","105","1","1.9","1.5","0.4","37"
"","Assam","1294","15","21.3","14.6","1.6","216"
"","Manipur","154","1","2.3","2.2","0.1","35"
"","Meghalaya","324","1","5.3","4.2","0.2","39"
"","Mizoram","87","2","1.4","1.2","0.1","32"
"","Nagaland","113","1","1.9","1.6","0.3","42"
"","Tripura","216","1","3.4","-0.4","0.6","54"
