"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.36","3.61","17.00","20.97","48.88","30.15"
"SR GRID","0.00","0.36","3.61","17.00","20.97","48.88","B. Frequency Profile (%)30.15"
