"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","491","1165","647","465","7","2775"
"Hydro","108","22","62","26","6","224"
"Nuclear","26","29","46","0","0","102"
"Gas, Naptha & Diesel","29","56","22","0","19","126"
"RES (Wind, Solar, Biomass & Others)","49","61","128","1","0","239"
"Total","704","1333","906","492","32","3467"
