"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5959","0","164.8","88.0","1.2","185"
"","Haryana","7462","0","153.1","116.3","-1.6","235"
"","Rajasthan","9682","0","216.8","61.0","-0.5","401"
"","Delhi","5829","4","116.1","97.7","-0.8","276"
"","UP","14899","0","315.0","143.4","-2.1","468"
"","Uttarakhand","1815","40","38.6","21.4","1.0","189"
"","HP","1165","0","24.2","5.5","0.7","121"
"","J&K","1813","453","33.1","15.8","-4.6","170"
"","Chandigarh","271","0","5.7","5.8","0.3","21"
"WR","Chhattisgarh","2952","0","70","23","0","163"
"","Gujarat","14844","0","326","69","-2","600"
"","MP","7256","0","163","105","0","236"
"","Maharashtra","19053","208","425","143","4","667"
"","Goa","391","30","9","8","0","1"
"","DD","318","0","7","7","0","55"
"","DNH","741","0","16","16","0","52"
"","Essar steel","509","0","10","9","1","205"
"SR","Andhra Pradesh","5715","0","121","2.8","-3.3","614"
"","Telangana","5610","0","116","61.5","-0.4","315"
"","Karnataka","7337","0","154","60.0","1.7","479"
"","Kerala","3209","0","60","48.8","1.5","261"
"","Tamil Nadu","12728","0","286","134.7","-2.7","718"
"","Pondy","338","0","8","7.4","0.3","25"
"ER","Bihar","3449","150","69","66.1","-0.7","234"
"","DVC","3173","0","63","-30.6","0.2","345"
"","Jharkhand","1005","0","21","16.3","-0.7","98"
"","Odisha","3542","0","78","30.2","2.1","208"
"","West Bengal","7849","0","157","41.4","2.3","210"
"","Sikkim","96","0","2","1.2","0.4","29"
"NER","Arunachal Pradesh","108","1","2","1.7","0.4","54"
"","Assam","1484","64","28","20.4","3.3","537"
"","Manipur","123","1","2","1.9","-0.2","54"
"","Meghalaya","263","0","5","1.0","0.3","70"
"","Mizoram","74","1","1","1.2","0.0","33"
"","Nagaland","110","2","1","1.9","-0.5","45"
"","Tripura","240","3","4","3.3","-0.1","130"
