"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8866","0","186.4","100.2","-1.6","4","0.0"
"","Haryana","8972","0","188.4","124.0","0.1","275","0.0"
"","Rajasthan","11755","0","261.6","76.5","1.4","293","0.0"
"","Delhi","6386","0","132.2","110.2","1.4","284","0.1"
"","UP","21142","180","438.9","197.2","0.7","434","3.9"
"","Uttarakhand","2113","0","47.7","21.4","-0.5","139","0.0"
"","HP","1452","0","28.8","3.6","0.6","130","0.6"
"","J&K","2062","516","42.3","28.1","-6.4","58","9.9"
"","Chandigarh","332","0","6.4","7.0","-0.6","3","0.0"
"WR","Chhattisgarh","3868","0","3.8","38.9","-1.7","205","0.0"
"","Gujarat","17913","0","393.0","99.0","3.3","456","0.0"
"","MP","9777","0","223.9","112.2","-0.1","388","0.0"
"","Maharashtra","22758","0","500.6","125.2","-1.6","349","0.0"
"","Goa","541","0","12.3","11.0","0.7","49","0.0"
"","DD","321","0","7.2","6.9","0.3","31","0.0"
"","DNH","738","0","17.2","17.4","-0.3","66","0.0"
"","Essar steel","291","0","5.6","5.7","-0.1","290","0.0"
"SR","Andhra Pradesh","9394","0","197.3","59.1","0.5","559","0.0"
"","Telangana","7758","0","170.9","67.0","0.7","670","0.0"
"","Karnataka","9986","0","198.9","63.0","1.0","906","0.0"
"","Kerala","4084","0","81.7","60.7","1.1","183","0.0"
"","Tamil Nadu","15100","0","336.8","143.2","0.0","550","0.0"
"","Pondy","430","0","8.6","9.4","-0.8","42","0.0"
"ER","Bihar","5098","0","99.7","96.0","1.5","200","0.0"
"","DVC","3168","0","65.9","-40.8","0.0","400","0.0"
"","Jharkhand","1179","0","25.3","17.0","-1.0","90","0.0"
"","Odisha","4837","0","96.8","44.1","1.1","300","0.0"
"","West Bengal","8906","0","176.0","51.0","0.6","500","0.0"
"","Sikkim","89","0","1.2","1.3","-0.1","30","0.0"
"NER","Arunachal Pradesh","134","2","2.2","2.3","-0.1","27","0.0"
"","Assam","1595","153","28.8","23.5","0.9","157","0.7"
"","Manipur","157","2","2.2","2.1","0.1","17","0.0"
"","Meghalaya","315","0","5.5","2.7","0.2","59","0.3"
"","Mizoram","92","1","1.8","1.3","0.3","23","0.0"
"","Nagaland","112","2","2.2","2.2","0.0","11","0.0"
"","Tripura","273","6","3.3","3.7","-0.4","62","0.0"
