"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6254","0","131.7","66.3","0.5","133"
"","Haryana","6956","0","127.2","63.5","0.4","209"
"","Rajasthan","8217","136","187.4","46.6","7.1","624"
"","Delhi","4164","35","87.3","59.7","-1.9","178"
"","UP","10615","3690","243.7","114.8","6.0","435"
"","Uttarakhand","1494","270","30.7","17.2","1.8","303"
"","HP","1220","0","23.8","10.2","1.5","142"
"","J&K","1752","0","32.8","19.4","0.8","211"
"","Chandigarh","222","0","4.3","3.8","0.5","74"
"WR","Chhattisgarh","3438","47","77.8","21.6","-2.3","69"
"","Gujarat","13668","0","304.3","53.6","1.0","322"
"","MP","7485","0","165.7","88.0","0.0","390"
"","Maharashtra","19682","64","418.7","152.7","-0.8","555"
"","Goa","428","0","8.7","8.7","-0.5","109"
"","DD","271","0","6.1","6.2","-0.1","39"
"","DNH","672","0","15.0","15.2","-0.2","24"
"","Essar steel","344","0","6.5","7.4","-0.8","27"
"SR","Andhra Pradesh","6002","0","138.0","27.8","0.2","227"
"","Telangana","6308","800","141.7","79.0","2.8","299"
"","Karnataka","7002","500","142.9","15.0","0.7","479"
"","Kerala","3219","150","61.6","29.7","1.6","353"
"","Tamil Nadu","11334","770","256.3","70.1","1.0","349"
"","Pondy","317","35","6.7","6.5","0.2","46"
"ER","Bihar","2572","100","51.2","46.7","1.9","200"
"","DVC","2483","0","55.3","-18.6","-0.7","210"
"","Jharkhand","934","0","19.2","12.3","0.9","120"
"","Odisha","3693","0","74.5","4.3","1.2","300"
"","West Bengal","7550","0","145.9","45.3","3.7","400"
"","Sikkim","55","0","0.6","1.1","-0.6","20"
"NER","Arunachal Pradesh","112","3","1.9","1.7","0.2","38"
"","Assam","1175","194","25.3","14.5","4.1","210"
"","Manipur","124","1","1.9","2.1","-0.2","46"
"","Meghalaya","268","0","3.5","1.3","-1.2","19"
"","Mizoram","67","3","1.2","1.1","0.1","18"
"","Nagaland","112","4","1.8","1.4","-0.1","33"
"","Tripura","226","6","3.2","1.5","-0.5","47"
