"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","127.4","-161.9","103.2","-68.5","-1.7","-1.5"
"Actual(MU)","117.3","-163.6","100.0","-57.6","1.2","-2.8"
"O/D/U/D(MU)","-10.1","-1.7","-3.2","10.9","2.9","-1.3"
