"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6281","0","140.4","64.9","0.5","261"
"","Haryana","7389","0","140.7","85.1","-1.7","226"
"","Rajasthan","9027","0","196.5","42.6","1.1","413"
"","Delhi","4955","6","95.8","77.6","-0.6","158"
"","UP","14275","0","315.7","134.2","-1.1","387"
"","Uttarakhand","1841","40","37.9","26.8","-0.5","118"
"","HP","1124","0","23.5","12.6","-1.3","188"
"","J&K","1911","478","42.5","21.2","3.2","337"
"","Chandigarh","295","0","5.6","5.5","0.3","28"
"WR","Chhattisgarh","3443","0","85.1","21.4","4.7","189"
"","Gujarat","14177","15","311.6","65.8","-2.2","559"
"","MP","8015","0","175.1","94.8","-2.1","437"
"","Maharashtra","19728","0","430.1","126.5","-1.5","576"
"","Goa","486","0","10.1","9.1","0.4","170"
"","DD","301","0","6.0","5.9","0.1","67"
"","DNH","717","0","16.1","16.5","-0.4","36"
"","Essar steel","550","0","11.0","10.8","0.2","153"
"SR","Andhra Pradesh","7361","0","158.4","17.4","2.6","400"
"","Telangana","6119","0","132.1","81.3","0.3","356"
"","Karnataka","9293","700","203.7","58.8","2.7","300"
"","Kerala","3939","150","79.1","50.9","2.6","244"
"","Tamil Nadu","14754","0","330.2","144.0","3.8","400"
"","Pondy","339","0","7.4","7.6","-0.2","16"
"ER","Bihar","3358","150","68.7","63.1","3.1","280"
"","DVC","2889","0","64.2","-31.9","1.6","200"
"","Jharkhand","1128","0","24.4","17.1","1.5","180"
"","Odisha","3924","0","79.4","27.0","1.0","220"
"","West Bengal","7878","0","152.8","43.9","1.1","250"
"","Sikkim","82","0","1.0","0.9","0.1","30"
"NER","Arunachal Pradesh","87","21","1.3","1.9","-0.6","34"
"","Assam","1209","156","16.0","14.0","-1.4","169"
"","Manipur","112","15","1.1","1.6","-0.5","2"
"","Meghalaya","249","0","3.7","1.3","-0.1","75"
"","Mizoram","58","7","1.1","1.1","-0.1","0"
"","Nagaland","75","25","1.7","1.8","-0.2","0"
"","Tripura","184","12","3.2","1.8","1.1","4"
