"","NR","WR","SR","ER","NER","TOTAL"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","33705","32943","35066","16454","2091","120259"
"Peak Shortage (MW)","500","0","0","0","196","696"
"Energy Met (MU)","654","858","911","338","33","2794"
"Hydro Gen (MU)","145","41","89","50","4","330"
"Wind Gen (MU)","20","44","32","-","-","96"
"Solar Gen (MU)*","46.62","29.20","92.64","4.76","0.03","173"
"Energy Shortage (MU)","10.1","0.0","0.0","0.0","1.5","11.6"
"Maximum Demand Met During the Day (MW) (From NLDC SCADA)","34438","39129","42377","16599","2033","125927"
"Time Of Maximum Demand Met (From NLDC SCADA)","19:31","07:24","13:57","20:07","18:25","09:28"
