"Share of RES in total generation (%)","4.18","6.25","29.85","0.34","0.09","10.20"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","41.48","16.50","49.14","24.53","41.70","32.39"
