"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","0.2","1.7","13.1","15.0","55.5","29.5"
"SR GRID","0.0","0.2","1.7","13.1","15.0","55.5","29.5"
