"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.30","5.35","5.65","55.79","38.56"
"SR GRID","0.00","0.00","0.30","5.35","5.65","55.79","B. Frequency Profile (%)38.56"
