"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","40321","45509","43412","18928","2333","150502"
"Peak Shortage (MW)","488","67","116","0","52","723"
"Energy Met (MU)","863","1074","1005","382","39","3362"
"Hydro Gen(MU)","113","25","83","28","10","259"
"Wind Gen(MU)","5","25","34","----------","----------","63"
"Solar Gen (MU)*","6.31","18.08","56.15","0.48","0.02","81"
"Energy Shortage (MU)","10.8","0.0","0.0","0.0","0.5","11.3"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","41944","49184","44755","18973","2276","153468"
