"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","30900","39533","36126","14956","1948","123463"
"Peak Shortage (MW)","2077","157","2702","576","131","5643"
"Energy Met (MU)","689","919","832","313","32","2786"
"Hydro Gen(MU)","135","55","113","14","4","321"
"Wind Gen(MU)","7","18","10","----------","----------","34"
