"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6826","184","150.5","105.0","-0.7","141"
"","Haryana","6629","0","136.9","94.8","-2.0","187"
"","Rajasthan","8778","0","192.7","75.3","-0.7","141"
"","Delhi","4813","0","97.1","75.6","0.0","245"
"","UP","12037","3315","283.4","132.0","0.5","299"
"","Uttarakhand","1710","35","37.0","21.8","0.2","93"
"","HP","1117","0","23.9","3.9","0.7","125"
"","J&K","1817","363","37.4","23.0","0.0","198"
"","Chandigarh","246","0","5.1","5.1","0.3","17"
"WR","Chhattisgarh","3335","96","78.9","31.2","3.2","1367"
"","Gujarat","12562","18","283.8","48.9","1.1","2236"
"","MP","6916","0","150.5","91.8","-1.7","3808"
"","Maharashtra","17956","42","397.1","109.7","4.5","4089"
"","Goa","387","0","8.3","7.6","0.0","303"
"","DD","271","0","6.2","6.7","-0.5","180"
"","DNH","675","0","15.9","16.3","-0.3","689"
"","Essar steel","404","0","8.4","8.7","-0.3","363"
"SR","Andhra Pradesh","6400","0","145.4","42.2","2.8","652"
"","Telangana","5295","136","122.4","70.8","0.7","825"
"","Karnataka","7613","300","164.1","25.8","3.3","378"
"","Kerala","2869","125","57.0","29.6","1.6","225"
"","Tamil Nadu","11356","904","264.1","85.7","3.5","514"
"","Pondy","304","0","6.8","6.8","0.0","59"
"ER","Bihar","2973","100","60.0","57.4","-0.1","425"
"","DVC","2615","0","58.8","-22.5","-1.2","385"
"","Jharkhand","1003","0","21.5","13.3","-0.2","125"
"","Odisha","3563","0","68.4","20.0","2.7","365"
"","West Bengal","6750","0","142.6","41.5","2.8","405"
"","Sikkim","73","0","1.5","1.2","0.3","30"
"NER","Arunachal Pradesh","99","0","1.2","1.2","0.0","54"
"","Assam","1237","86","24.0","14.5","4.3","189"
"","Manipur","137","1","2.3","1.9","0.4","44"
"","Meghalaya","273","2","4.1","2.8","-0.4","93"
"","Mizoram","73","2","1.2","0.9","0.3","26"
"","Nagaland","105","3","1.9","1.4","0.4","27"
"","Tripura","219","1","3.0","0.3","0.6","77"
